OBJECTID,pointid,grid_code
46427,46427,22.15493774
46428,46428,23.35464478
46429,46429,24.66717529
46430,46430,26.7795105
46431,46431,29.0012207
46432,46432,31.13748169
46433,46433,32.95928955
46434,46434,34.4871521
46435,46435,36.25085449
46436,46436,37.90176392
46437,46437,39.57315063
46438,46438,41.10101318
46439,46439,42.11618042
46440,46440,42.60494995
46441,46441,42.66989136
46442,46442,42.3588562
46443,46443,42.10250854
46444,46444,41.84616089
46445,46445,41.51803589
46446,46446,41.29241943
46447,46447,40.2328186
46448,46448,38.4725647
46449,46449,36.61999512
46450,46450,36.35681152
46451,46451,37.46768188
46452,46452,38.09317017
46453,46453,38.38027954
46454,46454,38.53067017
46455,46455,38.86221313
46456,46456,39.36123657
46457,46457,39.21426392
46458,46458,39.32363892
46459,46459,39.31338501
46460,46460,39.44668579
46461,46461,39.45352173
46462,46462,39.51504517
46463,46463,39.60391235
46464,46464,39.56289673
46465,46465,39.05703735
46466,46466,38.1546936
46467,46467,37.78897095
46468,46468,38.0350647
46469,46469,38.51699829
46470,46470,38.76309204
46471,46471,38.66055298
46472,46472,38.65371704
46473,46473,38.71182251
46474,46474,38.66738892
46475,46475,38.60586548
46476,46476,38.76992798
46477,46477,38.83145142
46478,46478,39.0194397
46479,46479,39.23135376
46480,46480,39.71670532
46481,46481,40.29779053
46482,46482,41.37106323
46483,46483,42.82369995
46484,46484,43.90377808
46485,46485,44.77539063
46486,46486,44.98730469
46487,46487,44.87792969
46488,46488,44.53955078
46489,46489,44.06784058
46490,46490,43.52438354
46491,46491,42.77243042
46492,46492,42.06149292
46493,46493,41.36080933
46494,46494,40.49603271
46495,46495,40.02774048
46496,46496,40.23965454
46497,46497,40.94036865
46498,46498,41.74020386
46499,46499,42.62887573
46500,46500,42.32467651
46501,46501,41.72311401
46502,46502,41.29925537
46503,46503,42.1401062
46504,46504,43.48336792
46505,46505,44.61816406
46506,46506,44.31393433
46507,46507,42.44430542
46508,46508,39.6312561
46509,46509,38.66055298
46510,46510,39.07070923
46511,46511,39.93203735
46512,46512,40.81048584
46513,46513,40.98480225
46514,46514,40.70794678
46515,46515,40.31488037
46516,46516,39.84658813
46517,46517,39.39199829
46518,46518,39.02285767
46519,46519,39.47061157
46520,46520,40.10977173
46521,46521,42.04098511
46522,46522,44.25924683
46523,46523,45.50003052
46524,46524,45.91018677
46525,46525,46.10501099
46526,46526,46.11184692
46527,46527,46.02297974
46528,46528,45.85549927
46529,46529,45.78030396
46530,46530,45.69485474
46531,46531,45.63674927
46532,46532,45.44192505
46533,46533,45.02490234
46534,46534,44.45068359
46535,46535,43.34664917
46536,46536,42.32467651
46537,46537,41.43258667
46538,46538,41.36080933
46539,46539,41.80514526
46540,46540,42.25631714
46541,46541,42.17086792
46542,46542,41.72311401
46543,46543,41.44284058
46544,46544,40.95062256
46545,46545,39.3475647
46546,46546,38.49990845
46547,46547,38.98526001
46548,46548,38.79043579
46549,46549,38.6913147
46550,46550,38.4725647
46551,46551,38.57510376
46552,46552,38.69815063
46553,46553,38.84170532
46554,46554,38.87930298
46555,46555,38.65713501
46556,46556,37.40615845
46557,46557,36.90368652
46558,46558,36.2611084
46559,46559,35.95346069
46560,46560,35.6902771
46561,46561,35.38949585
46562,46562,36.14486694
46563,46563,35.77914429
46564,46564,34.52474976
46565,46565,34.16244507
46566,46566,33.9949646
46567,46567,34.07699585
46568,46568,33.9402771
46569,46569,33.91635132
46570,46570,33.64291382
46571,46571,33.35580444
46572,46572,33.1746521
46573,46573,33.08233643
46574,46574,33.24984741
46575,46575,33.76254272
46576,46576,35.44418335
46577,46577,36.0730896
46578,46578,36.76013184
46579,46579,37.01647949
46580,46580,37.77529907
46581,46581,38.64346313
46582,46582,39.39199829
46583,46583,39.8944397
46584,46584,40.45501709
46585,46585,40.48577881
46586,46586,40.34222412
46587,46587,39.4569397
46588,46588,38.45547485
46589,46589,37.62490845
46590,46590,37.74111938
46591,46591,37.39590454
46592,46592,37.03015137
46593,46593,36.26452637
46594,46594,35.91244507
46595,46595,35.87142944
46596,46596,36.17904663
46597,46597,36.7532959
46598,46598,36.74304199
46599,46599,37.68643188
46600,46600,38.5819397
46601,46601,39.40567017
46602,46602,39.62442017
46603,46603,39.7850647
46604,46604,39.92178345
46605,46605,39.93545532
46606,46606,39.75772095
46607,46607,39.35440063
46608,46608,37.97354126
46609,46609,36.24060059
46610,46610,34.76742554
46611,46611,33.92660522
46612,46612,33.27719116
46613,46613,31.57498169
46614,46614,31.36990356
46615,46615,31.23318481
46616,46616,34.56576538
46617,46617,34.88021851
46618,46618,35.58773804
46619,46619,37.29678345
46620,46620,38.98867798
46621,46621,39.64492798
46622,46622,40.29095459
46623,46623,40.57122803
46624,46624,40.82415771
46625,46625,41.05316162
46626,46626,41.29925537
46627,46627,41.61373901
46628,46628,41.87008667
46629,46629,42.15036011
46630,46630,42.31100464
46631,46631,42.63571167
46632,46632,42.89547729
46633,46633,43.55172729
46634,46634,43.72262573
46635,46635,43.9447937
46636,46636,43.83200073
46637,46637,44.11227417
46638,46638,44.37207031
46639,46639,44.61474609
46640,46640,44.66943359
46641,46641,44.49169922
46642,46642,44.60449219
46643,46643,44.00289917
46644,46644,43.1244812
46645,46645,42.47164917
46646,46646,41.78121948
46647,46647,41.12493896
46648,46648,40.33197021
46649,46649,40.20889282
46650,46650,40.48236084
46651,46651,40.97796631
46652,46652,41.5932312
46653,46653,42.13327026
46654,46654,42.78952026
46655,46655,43.3432312
46656,46656,43.48678589
46657,46657,43.46286011
46658,46658,42.87838745
46659,46659,42.88864136
46660,46660,42.99118042
46661,46661,43.72262573
46662,46662,43.82516479
46663,46663,43.90377808
46664,46664,43.3979187
46665,46665,43.52096558
46666,46666,43.85592651
46667,46667,43.82516479
46668,46668,43.14157104
46669,46669,42.44088745
46670,46670,42.60153198
46671,46671,43.03561401
46672,46672,43.65768433
46673,46673,44.72753906
46674,46674,45.03173828
46675,46675,45.10351563
46676,46676,45.04882813
46677,46677,44.4609375
46678,46678,43.14498901
46679,46679,41.9760437
46680,46680,40.71136475
46681,46681,39.30996704
46682,46682,37.83682251
46683,46683,36.56872559
46684,46684,34.80844116
46685,46685,34.75375366
46686,46686,35.43051147
46687,46687,36.60290527
46688,46688,37.73770142
46689,46689,38.9203186
46690,46690,40.96087646
46691,46691,42.08883667
46692,46692,43.5619812
46693,46693,44.45068359
46694,46694,45.27783203
46695,46695,45.86233521
46696,46696,46.15286255
46697,46697,46.24514771
46698,46698,45.84182739
46699,46699,46.17678833
46700,46700,46.69973755
46701,46701,47.67385864
46702,46702,48.11819458
46703,46703,48.4463501
46704,46704,48.63092041
46705,46705,48.65826416
46706,46706,48.49078369
46707,46707,48.07717896
46708,46708,47.77639771
46709,46709,47.75247192
46710,46710,47.89944458
46711,46711,48.02590942
46712,46712,47.99172974
46713,46713,47.72854614
46714,46714,47.46194458
46715,46715,47.18508911
46716,46716,46.89456177
46717,46717,46.58694458
46718,46718,46.64846802
46719,46719,46.24172974
46720,46720,45.67092896
46721,46721,45.18896484
46722,46722,44.71386719
46723,46723,44.46435547
46724,46724,44.65917969
46725,46725,42.71090698
46726,46726,42.39303589
46727,46727,43.33639526
46728,46728,42.59811401
46729,46729,41.78121948
46730,46730,40.81390381
46731,46731,39.69961548
46732,46732,39.0843811
46733,46733,37.63516235
46734,46734,34.13851929
46735,46735,32.55255127
46736,46736,31.20925903
46737,46737,30.12576294
46738,46738,29.35671997
46739,46739,28.66967773
46740,46740,28.21508789
46741,46741,27.68527222
46742,46742,27.0632019
46743,46743,26.20870972
46744,46744,24.75262451
46745,46745,22.53433228
46746,46746,20.21008301
46747,46747,18.27890015
46748,46748,16.73394775
46749,46749,16.57330322
46750,46750,15.89654541
46751,46751,15.66409302
46752,46752,15.50003052
46753,46753,15.3598938
46754,46754,15.19924927
46755,46755,14.83352661
46756,46756,14.67630005
46757,46757,14.26272583
46758,46758,14.15335083
46759,46759,14.14309692
46760,46760,14.55667114
46761,46761,14.67971802
46762,46762,14.87112427
46763,46763,14.89163208
46764,46764,15.12747192
46765,46765,15.39065552
46766,46766,15.62649536
46767,46767,15.72903442
46768,46768,15.75979614
46769,46769,16.03326416
46770,46770,16.00933838
46771,46771,15.84524536
46772,46772,16.05718994
46773,46773,16.50494385
46774,46774,16.92880249
46775,46775,17.1133728
46776,46776,17.25009155
46777,46777,17.14071655
46778,46778,17.22616577
46779,46779,17.24325562
46780,46780,17.1680603
46781,46781,17.03817749
46782,46782,16.83990479
46783,46783,16.42633057
46784,46784,15.97857666
46785,46785,15.70852661
46786,46786,15.61965942
46787,46787,15.64016724
46788,46788,15.81448364
46789,46789,15.83157349
46790,46790,15.8862915
46791,46791,15.75637817
46792,46792,15.82131958
46793,46793,16.05718994
46794,46794,16.55279541
46795,46795,17.3321228
46796,46796,18.6993103
46797,46797,21.38931274
46798,46798,24.52362061
46799,46799,26.60861206
46800,46800,27.75363159
46801,46801,27.8288269
46802,46802,27.37765503
46803,46803,25.86349487
46804,46804,23.9425354
46805,46805,22.42153931
46806,46806,22.12417603
46807,46807,22.93765259
46808,46808,24.23651123
46809,46809,25.631073
46810,46810,27.07345581
46811,46811,28.58422852
46812,46812,29.77713013
46813,46813,30.6008606
46814,46814,31.08963013
46815,46815,31.45877075
46816,46816,31.9133606
46817,46817,32.15606689
46818,46818,32.57305908
46819,46819,32.72686768
46820,46820,32.95587158
46821,46821,33.22250366
46822,46822,33.52670288
46823,46823,33.81381226
46824,46824,34.11117554
46825,46825,34.46664429
46826,46826,34.77084351
46827,46827,35.03744507
46828,46828,35.46469116
46829,46829,35.67318726
46830,46830,35.76547241
46831,46831,36.04916382
46832,46832,36.79089355
46833,46833,36.78405762
46834,46834,37.21813965
46835,46835,36.92419434
46836,46836,36.47302246
46837,46837,36.11410522
46838,46838,36.00131226
46839,46839,35.28012085
46840,46840,35.20834351
46841,46841,34.84945679
46842,46842,34.42221069
46843,46843,34.05648804
46844,46844,33.85824585
46845,46845,33.85824585
46846,46846,34.26498413
46847,46847,35.17074585
46848,46848,37.61465454
46849,46849,38.84170532
46850,46850,40.06533813
46851,46851,41.22064209
46852,46852,42.54000854
46853,46853,43.85934448
46854,46854,44.66943359
46855,46855,44.28659058
46856,46856,43.93112183
46857,46857,42.84078979
46858,46858,41.95211792
46859,46859,41.98629761
46860,46860,41.62057495
46861,46861,41.35739136
46862,46862,40.61224365
46863,46863,40.32171631
46864,46864,39.82266235
46865,46865,39.14248657
46866,46866,38.00088501
46867,46867,36.71228027
46868,46868,34.50082397
46869,46869,33.95736694
46870,46870,33.73861694
46871,46871,33.62240601
46872,46872,33.43099976
46873,46873,33.30111694
46874,46874,33.42758179
46875,46875,34.25131226
46876,46876,36.55163574
46877,46877,38.03848267
46878,46878,39.56973267
46879,46879,40.92327881
46880,46880,42.05807495
46881,46881,42.86813354
46882,46882,43.22360229
46883,46883,43.03561401
46884,46884,42.62203979
46885,46885,42.41696167
46886,46886,41.80514526
46887,46887,41.09417725
46888,46888,40.42425537
46889,46889,39.75772095
46890,46890,38.84854126
46891,46891,37.80606079
46892,46892,36.88659668
46893,46893,36.46960449
46894,46894,37.13269043
46895,46895,38.25039673
46896,46896,39.3475647
46897,46897,38.98526001
46898,46898,37.89151001
46899,46899,36.0730896
46900,46900,35.39633179
46901,46901,34.46664429
46902,46902,34.57601929
46903,46903,34.84945679
46904,46904,35.14682007
46905,46905,35.32455444
46906,46906,35.42709351
46907,46907,35.58773804
46908,46908,35.63900757
46909,46909,35.64242554
46910,46910,35.55355835
46911,46911,35.04086304
46912,46912,34.47348022
46913,46913,34.10092163
46914,46914,33.96762085
46915,46915,34.62387085
46916,46916,36.65759277
46917,46917,37.60098267
46918,46918,37.95986938
46919,46919,36.69177246
46920,46920,34.49398804
46921,46921,31.90310669
46922,46922,28.67651367
46923,46923,25.16281128
46924,46924,22.42495728
46925,46925,20.04260254
46926,46926,19.07528687
46927,46927,17.64315796
46928,46928,16.49810791
46929,46929,15.33596802
46930,46930,14.65237427
46931,46931,13.87649536
46932,46932,13.37405396
46933,46933,13.08352661
46934,46934,13.07669067
46935,46935,13.14163208
46936,46936,13.25100708
46937,46937,13.36721802
46938,46938,13.57913208
46939,46939,13.71243286
46940,46940,13.88674927
46941,46941,14.09182739
46942,46942,14.36868286
46943,46943,14.70706177
46944,46944,15.33596802
46945,46945,16.46051025
46946,46946,18.4258728
46947,46947,21.57046509
46948,46948,25.14230347
46949,46949,28.64233398
46950,46950,32.34747314
46951,46951,36.33288574
46952,46952,39.98330688
46953,46953,42.93991089
46954,46954,45.01806641
46955,46955,46.29299927
46956,46956,47.34231567
46957,46957,48.10110474
46958,46958,49.04107666
46959,46959,49.47518921
46960,46960,50.15878296
46961,46961,50.99276733
46962,46962,51.70028687
46963,46963,52.24032593
46964,46964,52.58557129
46965,46965,52.81799316
46966,46966,52.78039551
46967,46967,52.78039551
46968,46968,52.4727478
46969,46969,52.02841187
46970,46970,51.20809937
46971,46971,50.37753296
46972,46972,49.5093689
46973,46973,48.64117432
46974,46974,47.74221802
46975,46975,46.38870239
46976,46976,44.66601563
46977,46977,42.93649292
46978,46978,41.28216553
46979,46979,39.7953186
46980,46980,38.3734436
46981,46981,37.12243652
46982,46982,35.01351929
46983,46983,30.98025513
46984,46984,28.74829102
46985,46985,27.31613159
46986,46986,27.92111206
46987,46987,28.33813477
46988,46988,30.04373169
46989,46989,32.22442627
46990,46990,34.53500366
46991,46991,36.54138184
46992,46992,38.31192017
46993,46993,40.15420532
46994,46994,42.0307312
46995,46995,43.70553589
46996,46996,44.67285156
46997,46997,44.76855469
46998,46998,44.78222656
46999,46999,42.34176636
47000,47000,38.05215454
47001,47001,33.55404663
47002,47002,30.52908325
47003,47003,27.1178894
47004,47004,24.95770264
47005,47005,24.77655029
47006,47006,25.69943237
47007,47007,26.91622925
47008,47008,28.0475769
47009,47009,29.36697388
47010,47010,31.27761841
47011,47011,33.13360596
47012,47012,34.96908569
47013,47013,36.18588257
47014,47014,37.21130371
47015,47015,38.47598267
47016,47016,39.6859436
47017,47017,40.9574585
47018,47018,42.07858276
47019,47019,42.65963745
47020,47020,42.76559448
47021,47021,42.64254761
47022,47022,42.36227417
47023,47023,42.12643433
47024,47024,41.83248901
47025,47025,41.48043823
47026,47026,41.25482178
47027,47027,40.10293579
47028,47028,38.4828186
47029,47029,36.81481934
47030,47030,36.68835449
47031,47031,37.92227173
47032,47032,38.71182251
47033,47033,38.87930298
47034,47034,38.86904907
47035,47035,38.94082642
47036,47036,39.08096313
47037,47037,38.8109436
47038,47038,38.99551392
47039,47039,38.9100647
47040,47040,38.88613892
47041,47041,38.7015686
47042,47042,38.54092407
47043,47043,38.4828186
47044,47044,38.2640686
47045,47045,37.10192871
47046,47046,36.61999512
47047,47047,36.34655762
47048,47048,36.68493652
47049,47049,37.1463623
47050,47050,37.13269043
47051,47051,36.79431152
47052,47052,36.35339355
47053,47053,36.00814819
47054,47054,35.75863647
47055,47055,35.60824585
47056,47056,35.66293335
47057,47057,35.78256226
47058,47058,36.20297241
47059,47059,36.54138184
47060,47060,36.88317871
47061,47061,37.90176392
47062,47062,39.44326782
47063,47063,41.11126709
47064,47064,42.60836792
47065,47065,43.48678589
47066,47066,44.2182312
47067,47067,44.46777344
47068,47068,44.36181641
47069,47069,43.93112183
47070,47070,43.38082886
47071,47071,42.83737183
47072,47072,41.98287964
47073,47073,40.96429443
47074,47074,39.95596313
47075,47075,39.81582642
47076,47076,39.85342407
47077,47077,40.1678772
47078,47078,40.6293335
47079,47079,40.88226318
47080,47080,40.76605225
47081,47081,40.41400146
47082,47082,40.4755249
47083,47083,41.93161011
47084,47084,43.86618042
47085,47085,44.70703125
47086,47086,44.01315308
47087,47087,41.84274292
47088,47088,39.65859985
47089,47089,39.14590454
47090,47090,39.62442017
47091,47091,40.21914673
47092,47092,40.86175537
47093,47093,41.25140381
47094,47094,41.69235229
47095,47095,41.63082886
47096,47096,41.32321167
47097,47097,40.81390381
47098,47098,40.31488037
47099,47099,40.09268188
47100,47100,40.51654053
47101,47101,42.42379761
47102,47102,44.49511719
47103,47103,45.57180786
47104,47104,46.06399536
47105,47105,46.29299927
47106,47106,46.24172974
47107,47107,46.02639771
47108,47108,45.77005005
47109,47109,45.61965942
47110,47110,45.53079224
47111,47111,45.39407349
47112,47112,45.34619141
47113,47113,45.47610474
47114,47114,45.05566406
47115,47115,44.09860229
47116,47116,43.15524292
47117,47117,42.60494995
47118,47118,42.72116089
47119,47119,43.03903198
47120,47120,43.14498901
47121,47121,42.93307495
47122,47122,42.74850464
47123,47123,42.42037964
47124,47124,41.90426636
47125,47125,41.10443115
47126,47126,40.40032959
47127,47127,39.8397522
47128,47128,39.64151001
47129,47129,39.44668579
47130,47130,39.03311157
47131,47131,38.96817017
47132,47132,38.94766235
47133,47133,38.93399048
47134,47134,38.87246704
47135,47135,38.57510376
47136,47136,37.19421387
47137,47137,36.61315918
47138,47138,36.04916382
47139,47139,35.79623413
47140,47140,35.59115601
47141,47141,35.31088257
47142,47142,35.98080444
47143,47143,35.52963257
47144,47144,34.23422241
47145,47145,33.83773804
47146,47146,33.64291382
47147,47147,33.58139038
47148,47148,33.36947632
47149,47149,33.21566772
47150,47150,32.87042236
47151,47151,32.60040283
47152,47152,32.47735596
47153,47153,32.63116455
47154,47154,32.96270752
47155,47155,33.45150757
47156,47156,35.23226929
47157,47157,35.89877319
47158,47158,36.59265137
47159,47159,36.87634277
47160,47160,37.72061157
47161,47161,38.56826782
47162,47162,39.21426392
47163,47163,39.51846313
47164,47164,39.83291626
47165,47165,39.69961548
47166,47166,39.48086548
47167,47167,38.5819397
47168,47168,37.75820923
47169,47169,37.1361084
47170,47170,37.46084595
47171,47171,37.3241272
47172,47172,37.16345215
47173,47173,36.63024902
47174,47174,36.45593262
47175,47175,36.28845215
47176,47176,36.24401855
47177,47177,36.44226074
47178,47178,36.0184021
47179,47179,36.73278809
47180,47180,37.63174438
47181,47181,38.9203186
47182,47182,39.35440063
47183,47183,39.6859436
47184,47184,39.95254517
47185,47185,40.08926392
47186,47186,40.14395142
47187,47187,39.93545532
47188,47188,38.44863892
47189,47189,36.57556152
47190,47190,35.09213257
47191,47191,34.13168335
47192,47192,33.34555054
47193,47193,31.51687622
47194,47194,31.24685669
47195,47195,31.07937622
47196,47196,34.70932007
47197,47197,34.71615601
47198,47198,35.38949585
47199,47199,36.90026855
47200,47200,38.33584595
47201,47201,38.88613892
47202,47202,39.81924438
47203,47203,40.16104126
47204,47204,40.44476318
47205,47205,40.74212646
47206,47206,41.03265381
47207,47207,40.574646
47208,47208,40.82415771
47209,47209,41.15228271
47210,47210,42.21871948
47211,47211,42.48190308
47212,47212,42.70065308
47213,47213,43.05953979
47214,47214,43.21676636
47215,47215,43.41159058
47216,47216,43.16207886
47217,47217,43.40475464
47218,47218,43.64059448
47219,47219,43.94137573
47220,47220,44.13619995
47221,47221,44.12594604
47222,47222,44.14645386
47223,47223,43.60641479
47224,47224,42.33834839
47225,47225,41.62399292
47226,47226,40.92327881
47227,47227,40.96429443
47228,47228,40.28067017
47229,47229,39.8500061
47230,47230,40.14053345
47231,47231,40.97113037
47232,47232,41.60690308
47233,47233,42.06491089
47234,47234,42.62887573
47235,47235,43.19625854
47236,47236,43.95504761
47237,47237,43.98922729
47238,47238,43.86276245
47239,47239,43.81832886
47240,47240,43.90719604
47241,47241,43.69528198
47242,47242,43.77731323
47243,47243,43.46969604
47244,47244,43.42868042
47245,47245,43.13473511
47246,47246,43.05270386
47247,47247,42.80319214
47248,47248,42.37594604
47249,47249,41.99655151
47250,47250,42.0307312
47251,47251,42.64938354
47252,47252,43.29196167
47253,47253,43.95846558
47254,47254,44.26266479
47255,47255,44.43359375
47256,47256,44.3276062
47257,47257,43.74313354
47258,47258,42.28707886
47259,47259,41.12493896
47260,47260,39.76797485
47261,47261,38.13076782
47262,47262,36.53796387
47263,47263,35.24935913
47264,47264,34.49057007
47265,47265,34.49057007
47266,47266,35.05795288
47267,47267,36.00131226
47268,47268,37.01647949
47269,47269,38.12051392
47270,47270,39.32022095
47271,47271,40.43450928
47272,47272,42.53317261
47273,47273,43.57565308
47274,47274,44.58398438
47275,47275,45.56497192
47276,47276,46.41604614
47277,47277,46.96292114
47278,47278,46.80227661
47279,47279,46.77493286
47280,47280,46.89456177
47281,47281,47.62600708
47282,47282,48.02932739
47283,47283,48.37796021
47284,47284,48.50445557
47285,47285,48.51812744
47286,47286,48.11819458
47287,47287,47.58840942
47288,47288,47.29446411
47289,47289,47.34573364
47290,47290,47.50637817
47291,47291,47.64993286
47292,47292,47.57473755
47293,47293,47.41751099
47294,47294,47.19192505
47295,47295,47.09622192
47296,47296,46.78860474
47297,47297,46.49124146
47298,47298,46.87747192
47299,47299,46.51174927
47300,47300,45.86233521
47301,47301,45.27441406
47302,47302,44.77197266
47303,47303,44.72412109
47304,47304,45.07958984
47305,47305,43.16549683
47306,47306,42.87496948
47307,47307,43.87985229
47308,47308,43.22702026
47309,47309,42.53317261
47310,47310,41.77096558
47311,47311,41.03607178
47312,47312,40.6395874
47313,47313,39.37490845
47314,47314,37.85049438
47315,47315,34.07357788
47316,47316,32.52520752
47317,47317,31.11013794
47318,47318,29.97879028
47319,47319,29.03540039
47320,47320,28.3894043
47321,47321,27.80490112
47322,47322,27.15890503
47323,47323,26.51290894
47324,47324,25.11495972
47325,47325,22.84194946
47326,47326,20.53820801
47327,47327,18.67196655
47328,47328,17.00057983
47329,47329,16.67584229
47330,47330,15.87945557
47331,47331,15.55130005
47332,47332,15.33255005
47333,47333,15.17532349
47334,47334,15.06594849
47335,47335,14.73440552
47336,47336,14.61135864
47337,47337,14.22512817
47338,47338,14.13967896
47339,47339,14.11575317
47340,47340,14.50540161
47341,47341,14.60794067
47342,47342,14.77200317
47343,47343,14.74807739
47344,47344,14.87796021
47345,47345,15.01809692
47346,47346,15.17190552
47347,47347,15.23684692
47348,47348,15.23342896
47349,47349,15.50003052
47350,47350,15.39749146
47351,47351,15.18215942
47352,47352,15.24368286
47353,47353,15.42483521
47354,47354,15.58889771
47355,47355,15.84182739
47356,47356,16.050354
47357,47357,16.00933838
47358,47358,16.18707275
47359,47359,16.269104
47360,47360,16.33404541
47361,47361,16.28619385
47362,47362,16.13922119
47363,47363,15.82815552
47364,47364,15.54788208
47365,47365,15.43167114
47366,47366,15.39407349
47367,47367,15.41799927
47368,47368,15.5786438
47369,47369,15.62649536
47370,47370,15.68460083
47371,47371,15.56497192
47372,47372,15.65042114
47373,47373,15.81448364
47374,47374,16.21099854
47375,47375,16.83990479
47376,47376,18.32675171
47377,47377,20.72961426
47378,47378,23.53237915
47379,47379,25.32345581
47380,47380,26.50949097
47381,47381,26.71798706
47382,47382,26.43429565
47383,47383,24.84832764
47384,47384,23.01626587
47385,47385,21.66958618
47386,47386,21.4269104
47387,47387,22.13101196
47388,47388,23.47769165
47389,47389,25.06710815
47390,47390,26.86495972
47391,47391,28.75512695
47392,47392,30.31033325
47393,47393,31.25369263
47394,47394,31.6946106
47395,47395,31.95437622
47396,47396,32.23126221
47397,47397,32.34063721
47398,47398,32.46710205
47399,47399,32.67218018
47400,47400,32.92510986
47401,47401,33.17123413
47402,47402,33.40707397
47403,47403,33.66342163
47404,47404,33.98129272
47405,47405,34.2684021
47406,47406,34.57601929
47407,47407,34.93148804
47408,47408,35.51937866
47409,47409,35.7996521
47410,47410,36.04916382
47411,47411,36.05599976
47412,47412,36.25085449
47413,47413,36.20297241
47414,47414,36.95837402
47415,47415,36.88659668
47416,47416,36.57556152
47417,47417,36.2611084
47418,47418,36.03207397
47419,47419,35.26303101
47420,47420,35.27670288
47421,47421,34.8699646
47422,47422,34.30941772
47423,47423,33.78646851
47424,47424,33.49935913
47425,47425,33.46176147
47426,47426,33.75228882
47427,47427,34.62045288
47428,47428,37.21472168
47429,47429,38.67764282
47430,47430,39.99014282
47431,47431,41.23431396
47432,47432,42.53659058
47433,47433,43.83200073
47434,47434,44.74462891
47435,47435,44.73779297
47436,47436,43.96530151
47437,47437,42.98434448
47438,47438,42.15377808
47439,47439,41.97946167
47440,47440,41.38131714
47441,47441,40.88226318
47442,47442,40.02774048
47443,47443,39.76797485
47444,47444,39.37832642
47445,47445,38.8656311
47446,47446,37.54629517
47447,47447,36.00473022
47448,47448,33.70101929
47449,47449,33.20541382
47450,47450,32.95587158
47451,47451,32.88751221
47452,47452,32.83966064
47453,47453,32.90460205
47454,47454,33.17123413
47455,47455,33.89242554
47456,47456,36.02523804
47457,47457,37.58389282
47458,47458,39.1835022
47459,47459,40.75921631
47460,47460,42.22213745
47461,47461,43.54489136
47462,47462,44.47802734
47463,47463,44.67626953
47464,47464,44.25582886
47465,47465,43.87643433
47466,47466,42.91598511
47467,47467,41.89401245
47468,47468,40.95404053
47469,47469,40.0585022
47470,47470,38.8006897
47471,47471,37.5975647
47472,47472,36.62683105
47473,47473,36.35681152
47474,47474,37.20788574
47475,47475,38.36660767
47476,47476,39.29629517
47477,47477,38.8109436
47478,47478,37.90518188
47479,47479,36.35681152
47480,47480,35.66635132
47481,47481,34.38803101
47482,47482,34.28207397
47483,47483,34.50082397
47484,47484,34.92807007
47485,47485,35.20492554
47486,47486,35.43392944
47487,47487,35.58773804
47488,47488,35.73812866
47489,47489,35.85775757
47490,47490,35.84408569
47491,47491,35.37582397
47492,47492,34.57260132
47493,47493,33.95394897
47494,47494,34.1590271
47495,47495,34.80844116
47496,47496,36.37731934
47497,47497,37.24209595
47498,47498,38.27090454
47499,47499,38.01455688
47500,47500,36.83874512
47501,47501,34.57260132
47502,47502,31.49636841
47503,47503,27.95187378
47504,47504,25.23117065
47505,47505,23.20425415
47506,47506,21.51919556
47507,47507,19.7828064
47508,47508,18.10458374
47509,47509,16.55963135
47510,47510,15.36331177
47511,47511,14.28323364
47512,47512,13.60305786
47513,47513,13.25100708
47514,47514,13.28518677
47515,47515,13.43899536
47516,47516,13.61331177
47517,47517,13.75003052
47518,47518,13.95169067
47519,47519,14.07131958
47520,47520,14.20462036
47521,47521,14.39260864
47522,47522,14.69680786
47523,47523,15.14797974
47524,47524,15.88287354
47525,47525,16.94589233
47526,47526,18.62411499
47527,47527,21.39614868
47528,47528,24.7321167
47529,47529,28.09887695
47530,47530,31.86550903
47531,47531,35.79623413
47532,47532,39.01602173
47533,47533,41.66842651
47534,47534,43.62008667
47535,47535,44.64208984
47536,47536,45.66067505
47537,47537,46.54592896
47538,47538,47.61233521
47539,47539,48.34036255
47540,47540,49.24273682
47541,47541,49.72470093
47542,47542,50.62362671
47543,47543,51.27645874
47544,47544,51.73446655
47545,47545,52.02157593
47546,47546,52.4624939
47547,47547,52.49325562
47548,47548,52.30184937
47549,47549,52.14120483
47550,47550,51.50888062
47551,47551,50.69540405
47552,47552,49.54696655
47553,47553,48.5557251
47554,47554,47.45510864
47555,47555,46.00588989
47556,47556,44.43017578
47557,47557,42.61862183
47558,47558,40.88568115
47559,47559,39.24502563
47560,47560,37.6625061
47561,47561,36.44226074
47562,47562,34.34017944
47563,47563,31.94070435
47564,47564,29.85574341
47565,47565,28.58081055
47566,47566,28.5534668
47567,47567,29.37039185
47568,47568,31.4211731
47569,47569,34.3777771
47570,47570,36.99938965
47571,47571,39.14590454
47572,47572,41.05316162
47573,47573,42.73141479
47574,47574,44.29342651
47575,47575,45.1171875
47576,47576,45.77346802
47577,47577,45.80764771
47578,47578,44.81298828
47579,47579,42.86471558
47580,47580,39.76455688
47581,47581,36.56530762
47582,47582,34.5418396
47583,47583,32.40216064
47584,47584,30.8196106
47585,47585,30.09841919
47586,47586,30.37527466
47587,47587,31.22976685
47588,47588,32.09451294
47589,47589,33.11309814
47590,47590,34.71273804
47591,47591,36.3260498
